date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_speed_10m_mean,surface_pressure_mean,shortwave_radiation_sum,daylight_duration,sunshine_duration
2015-05-28,29.2,22.7,25.7,0.7,0.7,97,72,88,15.5,10.4,1001.6,14.29,41842.49,31074.24
2015-05-29,29.3,23.1,25.6,1.8,1.8,97,72,87,14.8,12.4,1002.2,15.53,41828.01,31763.03
2015-05-30,28.5,22.1,24.9,0.6,0.6,98,74,88,13.2,9.8,1002.7,12.34,41814.04,19987.49
2015-05-31,27.7,22.8,24.7,7.2,7.2,96,79,90,10.7,5.2,1003.1,13.52,41800.58,26689.47
2015-06-01,28.8,22.1,25.1,0.1,0.1,96,70,85,17.2,11.8,1002.1,16.73,41787.66,36686.05
2015-06-02,28.6,23.2,25.3,0.0,0.0,90,67,80,23.3,19.3,1002.5,20.47,41775.3,38486.29
2015-06-03,28.9,22.6,25.4,0.0,0.0,90,65,80,19.2,16.5,1002.3,19.78,41763.52,38567.16
2015-06-04,28.0,23.9,25.4,0.4,0.4,94,72,85,21.7,17.7,1002.6,14.14,41752.32,33128.41
2015-06-05,28.7,23.3,25.6,0.0,0.0,91,68,83,24.0,19.7,1002.6,17.64,41741.73,38228.65
2015-06-06,28.9,23.4,25.7,0.0,0.0,92,71,83,24.0,19.8,1002.8,17.45,41731.77,36212.49
2015-06-07,29.2,23.5,25.5,0.0,0.0,90,67,82,29.1,24.9,1002.0,19.14,41722.43,38132.0
2015-06-08,28.3,23.2,25.1,0.0,0.0,87,68,80,26.6,23.6,1001.3,18.74,41713.76,38424.76
2015-06-09,28.8,23.4,25.4,0.0,0.0,89,68,81,20.6,17.6,1000.9,18.89,41705.76,38429.27
2015-06-10,28.9,23.5,25.5,0.3,0.3,92,68,83,20.3,18.0,1000.7,17.59,41698.39,36975.43
2015-06-11,29.6,23.4,25.9,0.0,0.0,91,66,82,23.9,19.8,1000.4,19.32,41691.61,37731.85
2015-06-12,29.0,23.6,25.7,0.0,0.0,92,70,83,18.8,16.8,1000.3,15.4,41685.42,32819.9
2015-06-13,28.7,23.5,25.6,0.0,0.0,92,72,84,19.9,17.7,999.9,15.08,41679.82,32056.76
2015-06-14,29.2,23.9,26.0,0.0,0.0,94,69,83,18.1,15.5,1000.2,16.55,41674.83,37198.45
2015-06-15,29.1,24.0,26.0,0.3,0.3,95,69,83,20.4,17.2,1000.2,16.43,41670.43,37326.02
2015-06-16,26.9,23.7,25.1,3.7,3.7,95,79,88,21.4,13.9,999.3,7.7,41666.63,7409.15
2015-06-17,28.2,23.5,25.6,4.4,4.4,95,79,89,15.1,9.6,999.5,11.08,41663.45,23414.58
2015-06-18,29.3,23.3,25.8,1.4,1.4,95,70,86,16.3,13.3,999.4,14.02,41660.87,34321.61
2015-06-19,29.2,23.6,26.0,0.0,0.0,95,70,85,13.4,11.3,1000.4,15.08,41658.89,37717.13
2015-06-20,27.5,23.5,25.1,1.2,1.2,98,71,85,19.2,15.4,1001.4,13.3,41657.54,37085.6
2015-06-21,28.5,22.8,25.1,0.0,0.0,87,62,77,22.5,18.2,1001.5,19.56,41656.79,38408.17
2015-06-22,28.5,22.8,25.1,0.0,0.0,87,60,76,22.2,19.6,1002.5,19.0,41656.66,38296.98
2015-06-23,28.5,22.8,24.9,0.0,0.0,88,63,78,26.7,21.3,1002.9,18.22,41657.14,38295.41
2015-06-24,28.1,22.4,24.7,0.0,0.0,83,58,73,21.4,18.6,1003.8,19.29,41658.24,37071.48
2015-06-25,27.5,21.7,24.3,0.0,0.0,85,56,73,17.8,14.5,1005.2,16.77,41659.95,38323.31
2015-06-26,26.8,21.4,23.6,0.0,0.0,86,60,76,20.1,16.2,1005.6,15.67,41662.29,38357.44
2015-06-27,28.1,21.1,24.0,0.0,0.0,84,56,73,23.4,18.7,1006.1,18.85,41665.24,38430.46
2015-06-28,27.8,21.7,24.2,0.0,0.0,84,57,74,21.0,16.5,1006.1,16.08,41668.82,32571.63
2015-06-29,27.9,19.6,23.9,0.0,0.0,96,58,78,14.1,10.2,1005.9,19.9,41673.01,38401.09
2015-06-30,29.0,19.6,24.2,0.0,0.0,94,50,75,16.3,9.9,1005.1,19.61,41677.86,38132.34
2015-07-01,28.2,19.6,23.7,0.0,0.0,95,55,77,16.1,11.2,1005.9,17.28,41683.39,35502.93
2015-07-02,26.4,19.6,22.9,1.6,1.6,95,61,78,20.1,14.4,1005.7,13.55,41689.59,38421.73
2015-07-03,27.6,18.4,23.0,0.0,0.0,94,54,76,19.2,13.2,1004.3,19.05,41696.43,38436.94
2015-07-04,25.9,19.7,22.7,3.0,3.0,95,64,79,19.9,13.9,1003.9,12.2,41703.91,36007.32
2015-07-05,27.2,20.6,23.6,0.0,0.0,86,58,75,20.0,14.6,1004.2,16.83,41712.0,38468.22
2015-07-06,26.8,20.4,23.3,0.0,0.0,92,61,78,21.0,15.4,1004.0,13.8,41720.71,36297.31
2015-07-07,27.7,21.2,23.9,0.0,0.0,89,59,77,21.9,15.1,1003.4,14.82,41730.01,37599.33
2015-07-08,27.7,21.5,24.2,0.0,0.0,91,62,81,21.4,16.4,1003.1,13.83,41739.89,35507.76
2015-07-09,29.4,22.5,25.3,0.0,0.0,92,61,81,20.0,17.2,1003.6,17.17,41750.33,38532.57
2015-07-10,28.8,22.5,25.2,0.0,0.0,93,68,82,21.3,17.9,1004.0,16.49,41761.33,38548.69
2015-07-11,28.7,23.3,25.3,0.7,0.7,93,63,82,23.7,18.5,1004.3,15.9,41772.86,38555.52
2015-07-12,28.3,23.1,25.0,0.0,0.0,91,58,77,21.4,17.2,1005.3,16.26,41784.91,38378.67
2015-07-13,28.1,22.0,24.3,0.0,0.0,87,57,74,23.2,16.9,1006.0,16.38,41797.47,37639.47
2015-07-14,27.3,21.7,23.7,0.0,0.0,79,56,69,27.3,22.9,1004.0,18.21,41810.52,38611.54
2015-07-15,26.4,21.2,23.5,0.0,0.0,80,61,72,22.1,19.7,1003.6,12.22,41824.05,36052.7
2015-07-16,27.2,22.0,24.1,0.0,0.0,84,61,75,19.3,15.7,1004.7,13.63,41838.04,36214.1
2015-07-17,26.9,22.1,24.0,0.0,0.0,86,63,76,20.3,15.3,1005.2,10.92,41852.48,27458.17
2015-07-18,26.9,22.2,24.0,0.0,0.0,86,65,78,25.5,19.6,1005.6,11.53,41867.36,23528.54
2015-07-19,27.7,22.1,24.3,0.0,0.0,88,63,79,27.1,21.8,1004.5,14.62,41882.65,36679.73
2015-07-20,28.7,22.3,25.0,0.0,0.0,90,63,80,24.7,19.6,1003.8,15.67,41898.48,37859.88
2015-07-21,30.1,22.7,26.0,0.0,0.0,93,59,80,15.9,13.5,1003.7,18.17,41914.9,38707.66
2015-07-22,29.8,22.6,26.0,0.1,0.1,98,62,82,16.4,11.9,1004.3,17.15,41931.89,38720.21
2015-07-23,29.9,22.1,25.8,0.0,0.0,97,59,80,16.0,11.7,1004.2,19.02,41949.42,38732.58
2015-07-24,29.4,21.9,25.4,3.7,3.7,97,64,83,12.5,10.4,1004.7,15.62,41967.48,37991.9
2015-07-25,29.1,22.3,25.2,0.9,0.9,95,62,81,18.2,12.2,1004.7,13.95,41986.04,30676.22
2015-07-26,30.0,22.3,25.8,0.0,0.0,93,55,76,16.1,14.3,1003.9,18.71,42005.07,38768.32
2015-07-27,29.5,22.0,25.1,0.0,0.0,96,58,78,23.7,18.6,1005.3,17.15,42024.56,34867.79
2015-07-28,29.0,22.0,24.9,0.0,0.0,84,53,73,29.0,23.2,1004.4,19.81,42044.48,38866.79
2015-07-29,29.2,21.9,24.8,0.0,0.0,88,50,72,30.9,24.9,1004.2,21.25,42064.82,38876.96
2015-07-30,29.6,21.2,24.7,0.0,0.0,81,47,68,31.6,24.1,1003.8,22.08,42085.54,38947.16
2015-07-31,28.2,21.2,24.0,0.0,0.0,79,51,69,26.6,22.6,1004.3,20.09,42106.63,38957.37
2015-08-01,29.2,20.8,24.3,0.0,0.0,81,48,68,26.8,21.2,1003.4,22.11,42128.07,38967.13
2015-08-02,28.9,21.5,24.4,0.0,0.0,84,45,68,22.7,20.9,1004.2,21.56,42149.83,38976.37
2015-08-03,29.0,21.1,24.3,0.0,0.0,87,49,71,23.1,17.2,1004.6,20.44,42171.9,38856.3
2015-08-04,28.1,19.6,23.8,0.1,0.1,92,49,72,17.3,12.8,1004.0,17.46,42194.25,38456.79
2015-08-05,28.7,20.7,24.5,0.0,0.0,90,46,68,17.7,10.6,1003.5,20.8,42216.86,38934.3
2015-08-06,28.0,21.0,24.0,0.0,0.0,81,50,68,24.7,18.3,1004.2,18.1,42239.72,38940.16
2015-08-07,28.2,20.9,23.6,0.0,0.0,75,51,65,29.2,22.6,1004.6,20.07,42262.79,38945.32
2015-08-08,27.7,20.3,23.1,0.0,0.0,75,45,62,24.6,21.3,1005.0,22.82,42286.08,39019.78
2015-08-09,28.4,19.8,23.3,0.0,0.0,74,45,60,22.2,18.6,1005.2,22.82,42309.71,39167.11
2015-08-10,29.4,19.5,23.7,0.0,0.0,82,39,61,20.7,17.8,1005.4,23.62,42333.76,39246.2
2015-08-11,28.2,20.1,23.4,0.0,0.0,86,43,67,20.9,17.1,1006.5,23.36,42358.23,39106.16
2015-08-12,28.5,17.8,23.0,0.0,0.0,90,43,66,19.5,14.7,1005.5,23.69,42383.08,39335.14
2015-08-13,29.1,16.8,23.1,0.0,0.0,94,40,67,22.1,13.2,1006.4,23.88,42408.29,39342.49
2015-08-14,28.5,19.8,23.6,0.0,0.0,83,43,63,26.8,18.9,1006.9,23.03,42433.84,39271.61
2015-08-15,28.7,19.2,23.8,0.0,0.0,82,40,60,23.6,16.7,1006.6,21.48,42459.71,39355.3
2015-08-16,28.1,19.3,23.6,0.0,0.0,84,48,68,22.6,15.5,1005.8,17.88,42485.86,39132.46
2015-08-17,27.5,21.2,24.0,0.0,0.0,88,56,73,19.5,14.9,1004.9,15.8,42512.29,38659.79
2015-08-18,28.9,20.9,24.4,0.0,0.0,86,47,68,22.7,15.6,1005.4,19.41,42538.97,39286.67
2015-08-19,29.1,21.4,24.4,0.0,0.0,70,44,60,26.3,22.0,1005.0,22.18,42565.88,39457.56
2015-08-20,29.6,21.9,24.8,0.0,0.0,75,48,64,24.8,19.3,1005.3,21.37,42592.98,39033.11
2015-08-21,30.2,21.7,25.3,0.0,0.0,85,49,69,22.4,18.1,1004.7,21.6,42620.28,39029.94
2015-08-22,30.6,22.3,25.9,0.2,0.2,93,54,78,16.6,13.7,1004.3,18.6,42647.75,39202.61
2015-08-23,31.4,22.5,26.8,0.0,0.0,95,53,74,14.8,11.6,1003.4,20.53,42675.35,39560.51
2015-08-24,31.1,21.6,26.2,0.0,0.0,93,52,74,20.9,14.3,1003.7,21.82,42703.08,39745.8
2015-08-25,31.6,22.3,25.8,0.0,0.0,90,41,69,26.6,20.7,1004.3,24.68,42730.91,39843.35
2015-08-26,29.5,21.4,24.8,0.0,0.0,83,46,68,25.6,19.8,1003.9,20.57,42758.82,39849.14
2015-08-27,30.4,21.2,25.2,0.0,0.0,88,46,70,22.4,15.7,1003.7,20.61,42786.8,39854.33
2015-08-28,30.8,22.4,25.5,0.0,0.0,89,46,72,22.5,17.4,1004.2,20.97,42814.83,39955.15
2015-08-29,30.8,22.6,25.9,0.0,0.0,88,49,71,20.5,16.5,1004.2,21.46,42843.05,39960.16
2015-08-30,29.9,22.8,25.7,0.0,0.0,88,56,73,19.1,14.8,1004.3,18.62,42871.55,39766.78
2015-08-31,30.2,22.8,25.7,0.0,0.0,86,53,72,17.6,13.5,1004.3,18.75,42900.33,39467.5
2015-09-01,31.1,22.8,26.1,0.0,0.0,85,49,69,19.1,14.9,1004.2,19.68,42929.36,39159.87
2015-09-02,31.2,23.3,26.5,0.0,0.0,85,50,69,20.8,15.7,1004.7,21.5,42958.62,40074.6
2015-09-03,30.3,22.3,25.9,0.0,0.0,91,52,73,15.9,13.3,1005.4,18.32,42988.09,40284.53
2015-09-04,31.2,21.8,25.7,0.0,0.0,94,39,68,18.2,13.9,1005.8,24.16,43017.74,39763.32
2015-09-05,31.3,21.4,25.5,0.0,0.0,80,31,58,19.5,16.2,1005.2,23.53,43047.56,39335.35
2015-09-06,30.9,21.6,25.4,0.0,0.0,76,35,59,22.2,18.1,1005.0,23.81,43077.53,40617.41
2015-09-07,30.0,22.4,25.6,0.0,0.0,77,45,62,20.0,16.3,1005.1,22.71,43107.62,40079.13
2015-09-08,30.8,22.4,25.8,0.0,0.0,80,42,65,20.5,15.8,1004.9,23.47,43137.84,40627.58
2015-09-09,30.4,22.8,25.8,0.0,0.0,84,47,67,23.2,18.4,1005.0,19.94,43168.13,40631.88
2015-09-10,28.4,22.6,25.0,0.0,0.0,79,51,67,22.7,18.1,1006.0,15.44,43198.5,38051.22
2015-09-11,26.7,21.9,23.8,1.3,1.3,84,56,72,13.5,8.4,1005.7,9.81,43228.92,12384.01
2015-09-12,28.7,22.1,24.8,0.3,0.3,93,56,78,23.9,18.2,1004.4,13.19,43259.37,33148.35
2015-09-13,31.1,22.9,26.1,0.0,0.0,87,51,73,29.0,22.7,1003.7,21.3,43289.84,40840.92
2015-09-14,31.4,23.0,26.5,0.0,0.0,87,48,71,27.4,22.5,1002.6,22.35,43320.29,40872.63
2015-09-15,31.2,23.6,26.4,0.0,0.0,86,46,68,24.3,21.5,1002.1,21.84,43350.72,39823.55
2015-09-16,31.1,23.3,26.4,0.0,0.0,88,47,69,24.0,19.3,1002.8,20.19,43381.12,40935.7
2015-09-17,30.8,23.5,26.2,0.0,0.0,78,49,66,20.9,16.7,1004.2,19.08,43411.44,40648.95
2015-09-18,30.5,23.1,25.8,0.0,0.0,83,48,70,14.6,12.7,1004.7,19.6,43441.86,35240.85
2015-09-19,31.3,22.4,25.8,0.4,0.4,87,41,67,17.3,12.4,1004.1,25.47,43472.48,41013.65
2015-09-20,32.3,20.2,25.8,0.0,0.0,86,26,58,20.3,14.4,1002.8,27.28,43503.27,41060.25
2015-09-21,31.1,20.8,25.3,0.0,0.0,80,33,59,18.7,13.8,1003.8,27.22,43534.21,41091.51
2015-09-22,30.8,19.6,25.1,0.0,0.0,87,36,63,21.4,15.0,1004.1,26.88,43565.29,41122.82
2015-09-23,30.0,22.2,25.3,0.0,0.0,81,47,67,21.0,16.0,1003.4,20.46,43596.49,41154.16
2015-09-24,29.9,22.1,25.3,2.3,2.3,90,52,73,21.4,16.4,1002.6,17.44,43627.79,39072.67
2015-09-25,29.2,21.9,25.2,2.4,2.4,93,57,76,18.9,15.9,1003.1,18.53,43659.15,37299.97
2015-09-26,29.7,22.6,25.5,1.1,1.1,88,53,73,22.4,17.4,1003.3,19.14,43690.58,40041.57
2015-09-27,29.4,22.7,25.2,1.0,1.0,92,58,77,24.1,19.7,1003.4,17.61,43722.04,40127.9
2015-09-28,30.0,22.7,25.9,0.0,0.0,86,54,71,22.5,19.2,1003.2,19.55,43753.52,41310.54
2015-09-29,31.7,23.0,26.6,0.0,0.0,85,48,68,22.1,17.9,1004.5,24.33,43784.99,41341.61
2015-09-30,31.2,23.3,26.3,0.0,0.0,83,46,66,24.6,21.9,1006.0,25.61,43816.43,41372.57
2015-10-01,30.6,22.9,25.6,0.0,0.0,77,44,64,26.4,22.8,1007.6,22.65,43847.84,40222.95
2015-10-02,30.7,22.3,25.4,0.8,0.8,82,49,71,30.6,23.4,1007.3,21.82,43879.17,38065.07
2015-10-03,30.5,22.7,25.7,0.0,0.0,77,45,64,31.4,27.0,1006.2,24.52,43910.42,41464.57
2015-10-04,30.4,22.0,25.4,0.0,0.0,76,44,64,28.0,21.5,1006.1,24.31,43941.55,41494.87
2015-10-05,30.9,21.2,25.3,0.0,0.0,79,39,63,22.1,18.1,1005.4,24.69,43972.57,41524.98
2015-10-06,30.7,22.1,25.8,0.0,0.0,85,43,67,23.2,16.6,1004.4,19.49,44003.43,41554.85
2015-10-07,30.5,22.9,25.9,0.0,0.0,85,49,70,23.4,17.5,1004.7,19.56,44034.11,41381.32
2015-10-08,30.4,23.4,26.1,0.5,0.5,81,47,66,27.1,21.5,1005.0,21.65,44064.8,41017.88
2015-10-09,31.6,21.7,26.0,0.0,0.0,82,41,64,23.7,19.4,1005.0,26.26,44095.59,41642.9
2015-10-10,30.4,21.2,25.5,0.0,0.0,93,45,70,21.3,16.0,1005.8,25.05,44126.48,41672.13
2015-10-11,30.1,21.6,25.6,0.0,0.0,90,47,69,19.2,13.8,1005.5,23.34,44157.43,41633.95
2015-10-12,30.8,20.9,25.7,0.0,0.0,89,43,67,20.7,15.8,1005.7,24.72,44188.43,41665.41
2015-10-13,32.0,20.3,25.6,0.0,0.0,90,35,64,24.8,16.4,1005.5,27.41,44219.44,41759.6
2015-10-14,31.2,20.7,25.5,0.0,0.0,82,36,61,22.2,16.4,1005.0,27.4,44250.45,41788.6
2015-10-15,31.2,20.0,25.4,0.0,0.0,82,33,59,22.9,17.1,1004.2,26.87,44281.43,41817.5
2015-10-16,31.8,21.4,25.9,0.0,0.0,78,36,60,23.2,17.9,1003.5,27.49,44312.36,41846.25
2015-10-17,31.6,22.0,26.1,0.0,0.0,85,41,66,24.7,18.8,1004.0,24.27,44343.21,41874.86
2015-10-18,31.5,22.5,26.2,0.0,0.0,85,43,65,23.5,21.1,1004.3,24.91,44373.96,41903.28
2015-10-19,30.5,23.1,26.2,0.0,0.0,79,48,66,19.9,17.4,1004.4,20.19,44404.59,41931.51
2015-10-20,31.0,23.0,26.6,0.0,0.0,88,52,70,18.8,15.1,1004.4,22.94,44435.05,41959.52
2015-10-21,32.2,23.2,26.9,0.0,0.0,87,48,70,18.3,14.5,1004.3,25.07,44465.34,41987.3
2015-10-22,33.5,23.8,27.5,0.0,0.0,89,43,70,16.6,13.0,1004.0,24.42,44495.43,42014.8
2015-10-23,33.6,22.9,27.8,0.0,0.0,90,42,70,13.4,7.6,1003.7,25.17,44525.27,42042.02
2015-10-24,32.8,23.6,27.9,0.7,0.7,94,50,73,12.0,6.2,1004.0,23.14,44554.86,42068.93
2015-10-25,32.6,23.7,28.1,0.0,0.0,95,55,74,12.5,7.3,1003.4,22.33,44584.16,40807.07
2015-10-26,34.1,23.4,28.2,0.5,0.5,91,43,71,21.3,14.5,1002.9,24.4,44613.15,42121.76
2015-10-27,33.6,23.2,27.9,0.8,0.8,92,44,70,23.2,16.1,1002.2,25.23,44641.79,42147.61
2015-10-28,32.6,23.8,28.0,0.2,0.2,91,48,70,20.2,14.0,1003.0,22.36,44670.27,40593.18
2015-10-29,31.5,24.6,27.5,0.1,0.1,89,56,73,18.1,14.8,1002.7,17.38,44698.72,33276.99
2015-10-30,30.9,24.2,26.7,3.7,3.7,91,59,78,18.1,13.7,1002.3,17.54,44727.12,30182.7
2015-10-31,31.9,24.0,27.1,0.1,0.1,92,52,74,19.7,15.2,1002.3,19.86,44755.42,36683.78
2015-11-01,32.1,24.3,27.4,2.1,2.1,90,53,74,15.8,12.7,1001.8,19.25,44783.61,33029.6
2015-11-02,31.4,24.4,27.2,0.3,0.3,91,57,77,15.4,11.9,1001.8,18.1,44811.66,40423.4
2015-11-03,32.3,24.3,27.7,0.5,0.5,92,55,76,12.5,8.4,1000.6,21.15,44839.54,40487.08
2015-11-04,30.8,24.0,25.7,16.5,16.5,99,66,91,8.0,4.9,1001.2,8.79,44867.21,15983.58
2015-11-05,30.4,23.5,26.4,3.7,3.7,99,71,86,10.8,6.6,1001.4,16.93,44894.66,36471.71
2015-11-06,30.5,24.1,26.9,1.9,1.9,94,70,84,11.6,8.4,1000.9,21.3,44921.84,40859.19
2015-11-07,30.5,24.1,26.3,9.7,9.7,94,70,84,12.7,8.9,1001.5,20.64,44948.73,41719.52
2015-11-08,31.0,24.3,26.9,0.3,0.3,93,61,80,14.2,7.6,1001.6,26.76,44975.3,42441.15
2015-11-09,31.8,23.2,27.0,0.4,0.4,96,55,79,12.3,7.9,1000.6,26.86,45001.51,42463.8
2015-11-10,32.3,22.7,27.2,0.0,0.0,96,50,76,13.7,9.3,1000.7,27.03,45027.33,42486.07
2015-11-11,31.6,22.1,26.8,0.0,0.0,97,52,76,13.0,9.3,1001.8,26.07,45052.73,42507.92
2015-11-12,31.7,23.3,27.1,0.0,0.0,92,52,74,18.7,14.4,1002.8,25.92,45077.68,42529.33
2015-11-13,31.1,22.4,26.6,0.0,0.0,93,49,72,17.7,12.8,1001.9,23.97,45102.14,42550.28
2015-11-14,31.6,23.1,27.2,0.0,0.0,92,46,70,15.5,10.7,1000.2,22.61,45126.08,42570.74
2015-11-15,31.3,24.5,27.6,0.2,0.2,91,56,73,10.3,7.0,999.9,23.05,45149.46,42590.68
2015-11-16,32.2,23.1,27.8,0.0,0.0,94,47,70,11.6,5.4,1000.8,25.25,45172.25,42610.11
2015-11-17,33.0,23.5,28.0,0.0,0.0,90,47,70,14.2,8.5,1001.0,25.79,45194.62,42629.21
2015-11-18,33.1,23.5,28.0,0.1,0.1,93,45,69,22.9,15.0,1001.5,25.67,45216.69,42523.13
2015-11-19,32.0,24.2,27.5,0.0,0.0,86,45,66,24.7,19.4,1001.1,26.06,45238.45,42666.46
2015-11-20,31.7,22.8,27.0,2.2,2.2,90,45,70,16.9,11.8,1000.4,21.39,45259.85,42684.56
2015-11-21,31.5,23.6,27.4,2.2,2.2,97,59,77,13.3,9.3,999.8,23.26,45280.88,42702.3
2015-11-22,32.8,24.9,28.6,0.3,0.3,92,54,74,14.3,9.8,999.2,24.1,45301.51,42719.64
2015-11-23,33.2,24.6,28.6,1.1,1.1,95,56,76,10.8,7.0,999.3,23.15,45321.71,42736.58
2015-11-24,32.6,25.0,28.4,0.2,0.2,92,57,76,15.3,9.3,999.4,22.09,45341.45,42753.08
2015-11-25,32.2,25.4,28.2,0.8,0.8,91,64,77,17.9,12.2,999.1,21.28,45360.7,41911.02
2015-11-26,32.8,25.4,28.2,0.3,0.3,87,55,72,16.6,11.8,1000.0,21.82,45379.43,42060.1
2015-11-27,32.7,23.3,27.9,0.0,0.0,94,45,69,14.1,5.5,1001.2,24.8,45397.62,42799.78
2015-11-28,32.4,23.3,27.6,0.0,0.0,92,50,70,12.7,6.0,1001.6,25.19,45415.23,41739.46
2015-11-29,33.1,24.1,28.1,0.0,0.0,89,44,67,10.7,5.5,1001.4,25.03,45432.25,41027.36
2015-11-30,33.0,23.0,28.0,0.0,0.0,92,46,67,12.0,7.5,1000.5,25.08,45448.62,42841.85
2015-12-01,32.2,24.5,27.9,0.3,0.3,87,51,69,13.1,9.3,1001.1,22.78,45464.34,42854.74
2015-12-02,32.8,23.9,27.9,0.0,0.0,90,45,68,13.9,8.2,1001.6,23.64,45479.37,42867.03
2015-12-03,32.6,24.4,28.3,0.5,0.5,91,46,67,11.9,7.6,1002.2,21.73,45493.67,42878.71
2015-12-04,33.9,23.6,28.8,0.0,0.0,90,42,64,19.6,12.6,1001.8,25.07,45507.22,42889.74
2015-12-05,32.7,25.3,28.5,0.6,0.6,87,53,70,17.3,11.9,1001.9,20.52,45519.99,42900.11
2015-12-06,34.1,24.3,28.6,0.0,0.0,89,43,67,20.5,14.4,1001.5,26.05,45531.94,42909.84
2015-12-07,32.9,24.8,28.4,0.0,0.0,85,46,66,18.4,14.9,1002.1,26.1,45543.18,42919.31
2015-12-08,32.5,24.5,28.3,0.0,0.0,86,45,65,17.9,14.1,1002.7,19.31,45553.79,42901.36
2015-12-09,33.8,25.8,29.2,0.2,0.2,82,46,66,18.2,14.4,1001.9,21.93,45563.75,42879.71
2015-12-10,33.8,25.3,29.3,0.0,0.0,90,49,69,17.7,12.8,1001.2,22.81,45573.06,42856.95
2015-12-11,33.7,25.1,29.1,0.2,0.2,91,53,72,13.7,10.1,999.6,23.17,45581.71,42833.15
2015-12-12,32.3,25.3,28.3,1.2,1.2,91,60,76,10.5,5.8,999.4,20.45,45589.68,42808.39
2015-12-13,31.8,24.3,27.7,1.8,1.8,95,60,78,13.2,6.4,1000.3,21.48,45596.95,42782.78
2015-12-14,32.0,25.0,28.0,1.0,1.0,94,59,75,12.7,6.6,1000.1,20.36,45603.54,41305.55
2015-12-15,32.3,24.6,28.6,0.2,0.2,92,54,70,14.0,9.6,998.7,22.08,45609.41,42729.32
2015-12-16,32.4,25.0,28.4,9.5,9.5,88,57,73,10.5,6.3,998.2,21.34,45614.56,38674.11
2015-12-17,30.4,24.0,27.0,11.6,11.6,98,61,81,10.7,6.1,999.1,18.78,45618.98,36300.87
2015-12-18,31.4,23.7,27.3,14.2,14.2,96,59,79,8.8,5.3,999.8,23.53,45622.67,42185.61
2015-12-19,30.4,23.3,26.5,15.5,15.5,99,66,85,10.0,5.5,1000.5,20.97,45625.61,42615.87
2015-12-20,30.3,23.2,26.0,8.9,8.9,99,65,86,13.0,7.4,1000.9,17.5,45627.8,31133.32
2015-12-21,28.4,23.7,26.3,1.5,1.5,96,67,84,15.3,7.2,1002.0,13.33,45629.22,33917.54
2015-12-22,30.8,23.7,26.3,9.3,9.3,95,62,81,19.1,11.4,1002.7,18.72,45629.87,33142.03
2015-12-23,31.6,24.6,27.5,0.2,0.2,77,49,65,21.1,15.4,1000.9,21.06,45629.73,41323.37
2015-12-24,32.8,24.0,28.7,0.0,0.0,83,47,64,14.2,6.1,999.2,24.09,45628.82,42469.02
2015-12-25,33.6,23.5,28.6,0.0,0.0,89,45,65,9.7,5.2,999.9,23.05,45627.1,41464.03
2015-12-26,34.2,24.3,29.4,0.0,0.0,81,41,60,10.1,4.9,999.7,24.96,45624.58,42410.94
2015-12-27,32.6,24.9,28.4,0.7,0.7,87,52,70,17.1,8.8,1001.1,21.11,45621.23,34434.1
2015-12-28,32.3,24.5,28.6,0.0,0.0,87,49,66,20.1,9.4,1001.1,19.58,45617.05,35393.43
2015-12-29,33.3,25.4,28.8,0.7,0.7,83,44,62,28.3,16.8,1000.5,24.05,45612.04,40270.46
2015-12-30,32.5,25.9,28.6,0.3,0.3,79,49,64,24.7,14.5,1000.9,22.69,45606.23,41735.93
2015-12-31,31.4,24.2,27.6,1.2,1.2,90,56,72,17.7,12.0,1001.9,19.21,45599.64,39422.44
2016-01-01,31.0,25.2,27.7,1.0,1.0,87,59,72,22.2,12.7,1002.1,22.15,45592.27,42240.06
2016-01-02,31.1,23.7,27.3,0.4,0.4,92,57,75,21.7,11.9,1001.6,21.65,45584.15,42196.18
2016-01-03,32.3,23.5,28.0,0.0,0.0,91,50,70,22.2,12.8,1001.0,24.84,45575.3,42164.03
2016-01-04,32.2,24.2,28.2,0.0,0.0,89,52,68,24.4,14.6,1002.4,23.27,45565.73,39813.15
2016-01-05,31.1,25.0,27.7,0.5,0.5,83,56,70,26.7,14.9,1002.9,21.86,45555.46,42099.52
2016-01-06,31.6,23.6,27.6,0.1,0.1,88,57,72,18.4,10.6,1002.9,22.86,45544.51,42067.31
2016-01-07,32.3,23.9,27.9,0.0,0.0,92,49,73,12.3,6.6,1003.1,19.42,45532.89,39355.04
2016-01-08,33.0,24.9,28.0,0.8,0.8,92,51,76,10.0,4.2,1004.5,20.97,45520.62,37447.94
2016-01-09,33.4,24.7,28.5,0.0,0.0,93,52,74,14.8,11.1,1004.4,22.01,45507.73,41971.97
2016-01-10,34.5,25.0,29.5,0.0,0.0,88,46,67,21.4,15.2,1002.8,26.78,45494.23,42300.25
2016-01-11,34.1,24.8,28.8,0.0,0.0,88,43,67,22.2,14.2,1001.6,27.04,45480.13,42042.3
2016-01-12,33.2,24.0,28.1,0.4,0.4,88,45,68,15.4,10.4,1002.4,24.1,45465.46,41880.34
2016-01-13,33.2,23.8,28.4,0.2,0.2,91,48,69,12.1,8.7,1002.7,25.02,45450.23,41851.02
